proteome_id	sample	source	ecosystem	domain	mag_id_candidate	assembly_id_candidate	bin_id_candidate	mucc_img_like_id	source_analysis_accession	analysis_alias	filename	proteome_faa_basename	proteome_faa_stem	proteome_faa	n_proteins_used	checkpoint_batch	checkpoint_order	embedded_final_662	excluded_reason	download_url	download_fallback_urls
rumen__10674_0005_idba_bin.103	rumen__10674_0005_idba_bin.103	rumen	rumen	Bacteria	10674_0005_idba_bin.103	10674_0005_idba	bin.103		ERZ1037882	webin-genome-10674_0005_idba_bin.103	10674_0005_idba_bin.103.fa.gz	rumen__10674_0005_idba_bin.103.faa	rumen__10674_0005_idba_bin.103	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.103.faa	2602.0	18.0	5.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037882/10674_0005_idba_bin.103.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037882/10674_0005_idba_bin.103.fa.gz
rumen__10674_0005_idba_bin.109	rumen__10674_0005_idba_bin.109	rumen	rumen	Bacteria	10674_0005_idba_bin.109	10674_0005_idba	bin.109		ERZ1037883	webin-genome-10674_0005_idba_bin.109	10674_0005_idba_bin.109.fa.gz	rumen__10674_0005_idba_bin.109.faa	rumen__10674_0005_idba_bin.109	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.109.faa	2128.0	18.0	6.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037883/10674_0005_idba_bin.109.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037883/10674_0005_idba_bin.109.fa.gz
rumen__10674_0005_idba_bin.110	rumen__10674_0005_idba_bin.110	rumen	rumen	Bacteria	10674_0005_idba_bin.110	10674_0005_idba	bin.110		ERZ1037884	webin-genome-10674_0005_idba_bin.110	10674_0005_idba_bin.110.fa.gz	rumen__10674_0005_idba_bin.110.faa	rumen__10674_0005_idba_bin.110	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.110.faa	1796.0	18.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037884/10674_0005_idba_bin.110.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037884/10674_0005_idba_bin.110.fa.gz
rumen__10674_0005_idba_bin.111	rumen__10674_0005_idba_bin.111	rumen	rumen	Bacteria	10674_0005_idba_bin.111	10674_0005_idba	bin.111		ERZ1037885	webin-genome-10674_0005_idba_bin.111	10674_0005_idba_bin.111.fa.gz	rumen__10674_0005_idba_bin.111.faa	rumen__10674_0005_idba_bin.111	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.111.faa	2105.0	18.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037885/10674_0005_idba_bin.111.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037885/10674_0005_idba_bin.111.fa.gz
rumen__10674_0005_idba_bin.112	rumen__10674_0005_idba_bin.112	rumen	rumen	Bacteria	10674_0005_idba_bin.112	10674_0005_idba	bin.112		ERZ1037886	webin-genome-10674_0005_idba_bin.112	10674_0005_idba_bin.112.fa.gz	rumen__10674_0005_idba_bin.112.faa	rumen__10674_0005_idba_bin.112	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.112.faa	1838.0	18.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037886/10674_0005_idba_bin.112.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037886/10674_0005_idba_bin.112.fa.gz
rumen__10674_0005_idba_bin.116	rumen__10674_0005_idba_bin.116	rumen	rumen	Bacteria	10674_0005_idba_bin.116	10674_0005_idba	bin.116		ERZ1037887	webin-genome-10674_0005_idba_bin.116	10674_0005_idba_bin.116.fa.gz	rumen__10674_0005_idba_bin.116.faa	rumen__10674_0005_idba_bin.116	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.116.faa	1596.0	18.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037887/10674_0005_idba_bin.116.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037887/10674_0005_idba_bin.116.fa.gz
rumen__10674_0005_idba_bin.117	rumen__10674_0005_idba_bin.117	rumen	rumen	Bacteria	10674_0005_idba_bin.117	10674_0005_idba	bin.117		ERZ1037888	webin-genome-10674_0005_idba_bin.117	10674_0005_idba_bin.117.fa.gz	rumen__10674_0005_idba_bin.117.faa	rumen__10674_0005_idba_bin.117	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.117.faa	2164.0	18.0	11.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037888/10674_0005_idba_bin.117.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037888/10674_0005_idba_bin.117.fa.gz
rumen__10674_0005_idba_bin.16	rumen__10674_0005_idba_bin.16	rumen	rumen	Bacteria	10674_0005_idba_bin.16	10674_0005_idba	bin.16		ERZ1037889	webin-genome-10674_0005_idba_bin.16	10674_0005_idba_bin.16.fa.gz	rumen__10674_0005_idba_bin.16.faa	rumen__10674_0005_idba_bin.16	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.16.faa	1723.0	18.0	12.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037889/10674_0005_idba_bin.16.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037889/10674_0005_idba_bin.16.fa.gz
rumen__10674_0005_idba_bin.20	rumen__10674_0005_idba_bin.20	rumen	rumen	Bacteria	10674_0005_idba_bin.20	10674_0005_idba	bin.20		ERZ1037890	webin-genome-10674_0005_idba_bin.20	10674_0005_idba_bin.20.fa.gz	rumen__10674_0005_idba_bin.20.faa	rumen__10674_0005_idba_bin.20	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.20.faa	1885.0	18.0	13.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037890/10674_0005_idba_bin.20.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037890/10674_0005_idba_bin.20.fa.gz
rumen__10674_0005_idba_bin.34	rumen__10674_0005_idba_bin.34	rumen	rumen	Bacteria	10674_0005_idba_bin.34	10674_0005_idba	bin.34		ERZ1037891	webin-genome-10674_0005_idba_bin.34	10674_0005_idba_bin.34.fa.gz	rumen__10674_0005_idba_bin.34.faa	rumen__10674_0005_idba_bin.34	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.34.faa	1935.0	18.0	14.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037891/10674_0005_idba_bin.34.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037891/10674_0005_idba_bin.34.fa.gz
rumen__10674_0005_idba_bin.37	rumen__10674_0005_idba_bin.37	rumen	rumen	Bacteria	10674_0005_idba_bin.37	10674_0005_idba	bin.37		ERZ1037892	webin-genome-10674_0005_idba_bin.37	10674_0005_idba_bin.37.fa.gz	rumen__10674_0005_idba_bin.37.faa	rumen__10674_0005_idba_bin.37	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.37.faa	2015.0	18.0	15.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037892/10674_0005_idba_bin.37.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037892/10674_0005_idba_bin.37.fa.gz
rumen__10674_0005_idba_bin.39	rumen__10674_0005_idba_bin.39	rumen	rumen	Bacteria	10674_0005_idba_bin.39	10674_0005_idba	bin.39		ERZ1037893	webin-genome-10674_0005_idba_bin.39	10674_0005_idba_bin.39.fa.gz	rumen__10674_0005_idba_bin.39.faa	rumen__10674_0005_idba_bin.39	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.39.faa	1746.0	18.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037893/10674_0005_idba_bin.39.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037893/10674_0005_idba_bin.39.fa.gz
rumen__10674_0005_idba_bin.45	rumen__10674_0005_idba_bin.45	rumen	rumen	Bacteria	10674_0005_idba_bin.45	10674_0005_idba	bin.45		ERZ1037894	webin-genome-10674_0005_idba_bin.45	10674_0005_idba_bin.45.fa.gz	rumen__10674_0005_idba_bin.45.faa	rumen__10674_0005_idba_bin.45	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.45.faa	1961.0	18.0	17.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037894/10674_0005_idba_bin.45.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037894/10674_0005_idba_bin.45.fa.gz
rumen__10674_0005_idba_bin.46	rumen__10674_0005_idba_bin.46	rumen	rumen	Bacteria	10674_0005_idba_bin.46	10674_0005_idba	bin.46		ERZ1037895	webin-genome-10674_0005_idba_bin.46	10674_0005_idba_bin.46.fa.gz	rumen__10674_0005_idba_bin.46.faa	rumen__10674_0005_idba_bin.46	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.46.faa	2609.0	18.0	18.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037895/10674_0005_idba_bin.46.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037895/10674_0005_idba_bin.46.fa.gz
rumen__10674_0005_idba_bin.49	rumen__10674_0005_idba_bin.49	rumen	rumen	Bacteria	10674_0005_idba_bin.49	10674_0005_idba	bin.49		ERZ1037896	webin-genome-10674_0005_idba_bin.49	10674_0005_idba_bin.49.fa.gz	rumen__10674_0005_idba_bin.49.faa	rumen__10674_0005_idba_bin.49	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.49.faa	1404.0	18.0	19.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037896/10674_0005_idba_bin.49.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037896/10674_0005_idba_bin.49.fa.gz
rumen__10674_0005_idba_bin.50	rumen__10674_0005_idba_bin.50	rumen	rumen	Bacteria	10674_0005_idba_bin.50	10674_0005_idba	bin.50		ERZ1037897	webin-genome-10674_0005_idba_bin.50	10674_0005_idba_bin.50.fa.gz	rumen__10674_0005_idba_bin.50.faa	rumen__10674_0005_idba_bin.50	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.50.faa	3041.0	18.0	20.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037897/10674_0005_idba_bin.50.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037897/10674_0005_idba_bin.50.fa.gz
rumen__10674_0005_idba_bin.52	rumen__10674_0005_idba_bin.52	rumen	rumen	Bacteria	10674_0005_idba_bin.52	10674_0005_idba	bin.52		ERZ1037898	webin-genome-10674_0005_idba_bin.52	10674_0005_idba_bin.52.fa.gz	rumen__10674_0005_idba_bin.52.faa	rumen__10674_0005_idba_bin.52	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.52.faa	2597.0	18.0	21.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037898/10674_0005_idba_bin.52.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037898/10674_0005_idba_bin.52.fa.gz
rumen__10674_0005_idba_bin.53	rumen__10674_0005_idba_bin.53	rumen	rumen	Archaea	10674_0005_idba_bin.53	10674_0005_idba	bin.53		ERZ1037899	webin-genome-10674_0005_idba_bin.53	10674_0005_idba_bin.53.fa.gz	rumen__10674_0005_idba_bin.53.faa	rumen__10674_0005_idba_bin.53	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.53.faa	1787.0	18.0	22.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037899/10674_0005_idba_bin.53.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037899/10674_0005_idba_bin.53.fa.gz
rumen__10674_0005_idba_bin.54	rumen__10674_0005_idba_bin.54	rumen	rumen	Bacteria	10674_0005_idba_bin.54	10674_0005_idba	bin.54		ERZ1037900	webin-genome-10674_0005_idba_bin.54	10674_0005_idba_bin.54.fa.gz	rumen__10674_0005_idba_bin.54.faa	rumen__10674_0005_idba_bin.54	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.54.faa	2683.0	18.0	23.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037900/10674_0005_idba_bin.54.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037900/10674_0005_idba_bin.54.fa.gz
rumen__10674_0005_idba_bin.57	rumen__10674_0005_idba_bin.57	rumen	rumen	Bacteria	10674_0005_idba_bin.57	10674_0005_idba	bin.57		ERZ1037901	webin-genome-10674_0005_idba_bin.57	10674_0005_idba_bin.57.fa.gz	rumen__10674_0005_idba_bin.57.faa	rumen__10674_0005_idba_bin.57	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.57.faa	2151.0	18.0	24.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037901/10674_0005_idba_bin.57.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037901/10674_0005_idba_bin.57.fa.gz
rumen__10674_0005_idba_bin.59	rumen__10674_0005_idba_bin.59	rumen	rumen	Bacteria	10674_0005_idba_bin.59	10674_0005_idba	bin.59		ERZ1037902	webin-genome-10674_0005_idba_bin.59	10674_0005_idba_bin.59.fa.gz	rumen__10674_0005_idba_bin.59.faa	rumen__10674_0005_idba_bin.59	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.59.faa	2216.0	19.0	0.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037902/10674_0005_idba_bin.59.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037902/10674_0005_idba_bin.59.fa.gz
rumen__10674_0005_idba_bin.6	rumen__10674_0005_idba_bin.6	rumen	rumen	Bacteria	10674_0005_idba_bin.6	10674_0005_idba	bin.6		ERZ1037903	webin-genome-10674_0005_idba_bin.6	10674_0005_idba_bin.6.fa.gz	rumen__10674_0005_idba_bin.6.faa	rumen__10674_0005_idba_bin.6	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.6.faa	877.0	19.0	1.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037903/10674_0005_idba_bin.6.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037903/10674_0005_idba_bin.6.fa.gz
rumen__10674_0005_idba_bin.66	rumen__10674_0005_idba_bin.66	rumen	rumen	Bacteria	10674_0005_idba_bin.66	10674_0005_idba	bin.66		ERZ1037904	webin-genome-10674_0005_idba_bin.66	10674_0005_idba_bin.66.fa.gz	rumen__10674_0005_idba_bin.66.faa	rumen__10674_0005_idba_bin.66	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.66.faa	2451.0	19.0	2.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037904/10674_0005_idba_bin.66.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037904/10674_0005_idba_bin.66.fa.gz
rumen__10674_0005_idba_bin.69	rumen__10674_0005_idba_bin.69	rumen	rumen	Bacteria	10674_0005_idba_bin.69	10674_0005_idba	bin.69		ERZ1037905	webin-genome-10674_0005_idba_bin.69	10674_0005_idba_bin.69.fa.gz	rumen__10674_0005_idba_bin.69.faa	rumen__10674_0005_idba_bin.69	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.69.faa	2620.0	19.0	3.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037905/10674_0005_idba_bin.69.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037905/10674_0005_idba_bin.69.fa.gz
rumen__10674_0005_idba_bin.7	rumen__10674_0005_idba_bin.7	rumen	rumen	Bacteria	10674_0005_idba_bin.7	10674_0005_idba	bin.7		ERZ1037906	webin-genome-10674_0005_idba_bin.7	10674_0005_idba_bin.7.fa.gz	rumen__10674_0005_idba_bin.7.faa	rumen__10674_0005_idba_bin.7	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.7.faa	1623.0	19.0	4.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037906/10674_0005_idba_bin.7.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037906/10674_0005_idba_bin.7.fa.gz
rumen__10674_0005_idba_bin.71	rumen__10674_0005_idba_bin.71	rumen	rumen	Bacteria	10674_0005_idba_bin.71	10674_0005_idba	bin.71		ERZ1037907	webin-genome-10674_0005_idba_bin.71	10674_0005_idba_bin.71.fa.gz	rumen__10674_0005_idba_bin.71.faa	rumen__10674_0005_idba_bin.71	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.71.faa	3111.0	19.0	5.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037907/10674_0005_idba_bin.71.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037907/10674_0005_idba_bin.71.fa.gz
rumen__10674_0005_idba_bin.72	rumen__10674_0005_idba_bin.72	rumen	rumen	Archaea	10674_0005_idba_bin.72	10674_0005_idba	bin.72		ERZ1037908	webin-genome-10674_0005_idba_bin.72	10674_0005_idba_bin.72.fa.gz	rumen__10674_0005_idba_bin.72.faa	rumen__10674_0005_idba_bin.72	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.72.faa	1983.0	19.0	6.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037908/10674_0005_idba_bin.72.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037908/10674_0005_idba_bin.72.fa.gz
rumen__10674_0005_idba_bin.73	rumen__10674_0005_idba_bin.73	rumen	rumen	Bacteria	10674_0005_idba_bin.73	10674_0005_idba	bin.73		ERZ1037909	webin-genome-10674_0005_idba_bin.73	10674_0005_idba_bin.73.fa.gz	rumen__10674_0005_idba_bin.73.faa	rumen__10674_0005_idba_bin.73	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.73.faa	4761.0	19.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037909/10674_0005_idba_bin.73.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037909/10674_0005_idba_bin.73.fa.gz
rumen__10674_0005_idba_bin.74	rumen__10674_0005_idba_bin.74	rumen	rumen	Bacteria	10674_0005_idba_bin.74	10674_0005_idba	bin.74		ERZ1037910	webin-genome-10674_0005_idba_bin.74	10674_0005_idba_bin.74.fa.gz	rumen__10674_0005_idba_bin.74.faa	rumen__10674_0005_idba_bin.74	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.74.faa	1760.0	19.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037910/10674_0005_idba_bin.74.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037910/10674_0005_idba_bin.74.fa.gz
rumen__10674_0005_idba_bin.77	rumen__10674_0005_idba_bin.77	rumen	rumen	Bacteria	10674_0005_idba_bin.77	10674_0005_idba	bin.77		ERZ1037912	webin-genome-10674_0005_idba_bin.77	10674_0005_idba_bin.77.fa.gz	rumen__10674_0005_idba_bin.77.faa	rumen__10674_0005_idba_bin.77	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.77.faa	1737.0	19.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037912/10674_0005_idba_bin.77.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037912/10674_0005_idba_bin.77.fa.gz
rumen__10674_0005_idba_bin.79	rumen__10674_0005_idba_bin.79	rumen	rumen	Bacteria	10674_0005_idba_bin.79	10674_0005_idba	bin.79		ERZ1037913	webin-genome-10674_0005_idba_bin.79	10674_0005_idba_bin.79.fa.gz	rumen__10674_0005_idba_bin.79.faa	rumen__10674_0005_idba_bin.79	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.79.faa	2025.0	19.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037913/10674_0005_idba_bin.79.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037913/10674_0005_idba_bin.79.fa.gz
rumen__10674_0005_idba_bin.82	rumen__10674_0005_idba_bin.82	rumen	rumen	Bacteria	10674_0005_idba_bin.82	10674_0005_idba	bin.82		ERZ1037914	webin-genome-10674_0005_idba_bin.82	10674_0005_idba_bin.82.fa.gz	rumen__10674_0005_idba_bin.82.faa	rumen__10674_0005_idba_bin.82	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0005_idba_bin.82.faa	2319.0	19.0	11.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037914/10674_0005_idba_bin.82.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037914/10674_0005_idba_bin.82.fa.gz
rumen__10674_0006_idba_bin.12	rumen__10674_0006_idba_bin.12	rumen	rumen	Bacteria	10674_0006_idba_bin.12	10674_0006_idba	bin.12		ERZ1037915	webin-genome-10674_0006_idba_bin.12	10674_0006_idba_bin.12.fa.gz	rumen__10674_0006_idba_bin.12.faa	rumen__10674_0006_idba_bin.12	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0006_idba_bin.12.faa	1585.0	19.0	12.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037915/10674_0006_idba_bin.12.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037915/10674_0006_idba_bin.12.fa.gz
rumen__10674_0006_idba_bin.13	rumen__10674_0006_idba_bin.13	rumen	rumen	Bacteria	10674_0006_idba_bin.13	10674_0006_idba	bin.13		ERZ1037916	webin-genome-10674_0006_idba_bin.13	10674_0006_idba_bin.13.fa.gz	rumen__10674_0006_idba_bin.13.faa	rumen__10674_0006_idba_bin.13	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0006_idba_bin.13.faa	2527.0	19.0	13.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037916/10674_0006_idba_bin.13.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037916/10674_0006_idba_bin.13.fa.gz
rumen__10674_0006_idba_bin.15	rumen__10674_0006_idba_bin.15	rumen	rumen	Bacteria	10674_0006_idba_bin.15	10674_0006_idba	bin.15		ERZ1037917	webin-genome-10674_0006_idba_bin.15	10674_0006_idba_bin.15.fa.gz	rumen__10674_0006_idba_bin.15.faa	rumen__10674_0006_idba_bin.15	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0006_idba_bin.15.faa	1774.0	19.0	14.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037917/10674_0006_idba_bin.15.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037917/10674_0006_idba_bin.15.fa.gz
rumen__10674_0006_idba_bin.21	rumen__10674_0006_idba_bin.21	rumen	rumen	Bacteria	10674_0006_idba_bin.21	10674_0006_idba	bin.21		ERZ1037918	webin-genome-10674_0006_idba_bin.21	10674_0006_idba_bin.21.fa.gz	rumen__10674_0006_idba_bin.21.faa	rumen__10674_0006_idba_bin.21	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0006_idba_bin.21.faa	1259.0	19.0	15.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037918/10674_0006_idba_bin.21.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037918/10674_0006_idba_bin.21.fa.gz
rumen__10674_0006_idba_bin.22	rumen__10674_0006_idba_bin.22	rumen	rumen	Bacteria	10674_0006_idba_bin.22	10674_0006_idba	bin.22		ERZ1037919	webin-genome-10674_0006_idba_bin.22	10674_0006_idba_bin.22.fa.gz	rumen__10674_0006_idba_bin.22.faa	rumen__10674_0006_idba_bin.22	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0006_idba_bin.22.faa	1885.0	19.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037919/10674_0006_idba_bin.22.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1037919/10674_0006_idba_bin.22.fa.gz
